step,x,y,speed,action,progress,on_track
1584,76.5085585854546,356.0324936659789,20.274651336074268,"[True, False, False, False, False]",583.6101314102744,True
1585,76.61057056436474,353.30134403024863,20.497905836529714,"[True, False, False, False, False]",585.7115937113208,True
1586,76.7109314100132,350.54036502334,20.72101837256158,"[True, False, False, False, False]",589.9137123239627,True
1587,76.80975619187205,347.74958289144274,20.943984996747577,"[True, False, False, False, False]",592.0144030457795,True
1588,76.90715410893061,344.92902373870885,21.16680221993638,"[True, False, False, False, False]",594.114866372881,True
1589,77.00322878793602,342.07871353351504,21.38946695923032,"[True, False, False, False, False]",598.315177171302,True
1590,77.09807856648303,339.198678114408,21.611976491955616,"[True, False, False, False, False]",600.415062633051,True
1591,77.1917967617229,336.288943195748,21.834328414919884,"[True, False, False, False, False]",604.6143957992869,True
1592,77.28447192542184,333.34953437306723,22.056520608340005,"[True, False, False, False, False]",606.7138831736801,True
1593,77.37618808606248,330.380477128156,22.27855120389673,"[True, False, False, False, False]",608.8132735024383,True
1594,77.46702497864653,327.3817968338916,22.500418556436678,"[True, False, False, False, False]",613.0118155442218,True
1595,77.55705826282352,324.3535187588229,22.72212121889904,"[True, False, False, False, False]",615.1109927528587,True
1596,77.64635972993848,321.2956680715222,22.94365792009407,"[True, False, False, False, False]",619.3092299371438,True
1597,77.73499749956173,318.2082698447174,23.16502754500431,"[True, False, False, False, False]",621.40832219435,True
1598,77.82303620603477,315.0913490592146,23.38622911731806,"[True, False, False, False, False]",625.6065301888794,True
1599,77.91053717553977,311.94493060762227,23.60726178393858,"[True, False, False, False, False]",627.705665526561,True
1600,77.99755859417381,308.76903929788705,23.82812480124249,"[True, False, False, False, False]",631.9040076861194,True
1601,78.08415566748498,305.56369985665077,24.048817522887166,"[True, False, False, False, False]",634.0032043067732,True
1602,78.17038077190406,302.3289369324374,24.26933938899022,"[True, False, False, False, False]",638.2016100528854,True
1603,78.25628359848339,299.06477509867915,24.48968991652463,"[True, False, False, False, False]",640.3008046340007,True
1604,78.34191128933382,295.77123885658955,24.70986869079124,"[True, False, False, False, False]",644.499151385369,True
1605,78.42730856713067,292.4483526378911,24.929875357846218,"[True, False, False, False, False]",648.6974209320005,True
1606,78.51251785804068,289.09614080740545,25.149709617775297,"[True, False, False, False, False]",650.7965262051033,True
1607,78.59757940840443,285.71462766551247,25.369371218718868,"[True, False, False, False, False]",654.9947030381005,True
1608,78.68253139549107,282.30383745048533,25.588859951563208,"[True, False, False, False, False]",657.0937965453777,True
1609,78.76741003262687,278.8637943407075,25.808175645222647,"[True, False, False, False, False]",661.2920713635433,True
1610,78.8522496689831,275.39452245677825,26.027318162446207,"[True, False, False, False, False]",665.4905628084108,True
1611,78.93708288429474,271.89604586351146,26.246287396089674,"[True, False, False, False, False]",667.5899119906003,True
1612,79.02194057876743,268.36838857183403,26.465083265801002,"[True, False, False, False, False]",671.788814451988,True
1613,79.10685205841715,264.8115745405884,26.683705715072605,"[True, False, False, False, False]",675.9879338811243,True
1614,79.19184511607463,261.22562767824445,26.90215470861958,"[True, False, False, False, False]",678.0875491179007,True
1615,79.2769461082747,257.6105718445247,27.120430230047447,"[True, False, False, True, False]",682.286846652406,True
1616,79.37990300575814,253.96814141838746,27.329139186487982,"[True, False, False, True, False]",686.4861979338451,True
1617,79.51732354961575,250.30266397368638,27.51039391432108,"[True, False, False, False, False]",690.6855782415486,True
1618,79.68772959490568,246.61388123624204,27.695374922882944,"[True, False, False, False, False]",692.7852739404685,True
1619,79.88971786836242,242.90154919545347,27.883673089407832,"[True, False, False, False, False]",696.9846676553279,True
1620,80.12195616509027,239.16543737879385,28.074921549028513,"[True, False, False, False, False]",701.1840590411196,True
1621,80.3831797384643,235.40532816316238,28.26879149553304,"[True, False, False, False, False]",705.3834496960533,True
1622,80.67218787342456,231.62101612122038,28.4649883624322,"[True, False, False, False, False]",707.4831456222115,True
1623,80.9878406338465,227.81230740093415,28.663248358123845,"[True, False, False, False, False]",711.6825383155486,True
1624,81.32905577514504,223.97901913663773,28.86333532881671,"[True, False, False, False, False]",715.8819333237992,True
1625,81.69480581371809,220.12097889001464,29.065037923327925,"[True, False, False, False, False]",720.0813503621096,True
1626,82.08411524526228,216.2380241194781,29.268167034734155,"[True, False, False, False, False]",724.2808382276006,True
1627,82.49605790439809,212.3300016765078,29.472553495008086,"[True, False, False, False, False]",728.4804706447541,True
1628,82.9297544584258,208.39676732757337,29.67804600010749,"[True, False, False, False, False]",732.6803246846025,True
1629,83.3843700283987,204.43818530034474,29.884509244426404,"[True, False, False, False, False]",734.7803546524123,True
1630,83.85911193104539,200.454127852956,30.091822245005417,"[True, False, False, False, False]",738.9806384086279,True
1631,84.35322753540245,196.4444748651511,30.299876837387394,"[True, False, False, False, False]",743.1811953682916,True
1632,84.86600222833007,192.40911345020038,30.50857632646327,"[True, False, False, False, False]",747.3819274047903,True
1633,85.39675748337918,188.34793758653208,30.71783427705697,"[True, False, False, False, False]",751.582689694908,True
1634,85.94484902776011,184.2608477680781,30.927573430333766,"[True, False, False, False, False]",755.783353995265,True
1635,86.50966510242914,180.14775067238259,31.137724733373137,"[True, False, False, False, False]",759.9838473058181,True
1636,87.07971844645033,176.08774732527573,30.748708503563336,"[True, False, False, False, True]",764.1841523214518,True
1637,87.65402534866695,172.08062066668592,30.36054514942388,"[True, False, False, False, True]",768.3842873508505,True
1638,88.23166587322477,168.1261644589148,29.973168446245413,"[True, False, False, False, True]",772.584290096434,True
1639,88.81177988189474,164.22418267899684,29.586520015963483,"[True, False, False, False, True]",776.7842137671935,True
1640,89.39356329714823,160.37448894065287,29.200548410066254,"[True, False, False, False, True]",780.9841285635437,True
1641,89.97626459197686,156.57690594489299,28.815208297671933,"[True, False, False, False, True]",783.0841096146559,True
1642,90.55918149320043,152.83126495829185,28.430459747002065,"[True, False, False, False, True]",787.2841753115539,True
1643,91.14165788572826,149.13740531793593,28.0462675897484,"[True, False, False, False, True]",791.4844475417289,True
1644,91.72308090592769,145.49517396202998,27.662600858973562,"[True, False, False, False, True]",795.6849697768187,True
1645,92.30287821291189,141.90442498514543,27.279432292211172,"[True, False, False, False, True]",799.8856921696095,True
1646,92.88051542718615,138.36501921709575,26.896737892349535,"[True, False, False, False, True]",801.986067191175,True
1647,93.45549372668778,134.87682382443268,26.514496539704787,"[True, False, False, False, True]",806.1865983321042,True
1648,94.01962559422095,131.48164531535122,25.81294937289902,"[False, False, False, False, True]",810.3863620693899,True
1649,94.58020797325896,128.13739568380404,25.43181125776841,"[True, False, False, False, True]",812.4857605016447,True
1650,95.12908398537922,124.8858874242366,24.7313234518049,"[False, False, False, False, True]",816.683271236177,True
1651,95.6658722651787,121.7269740937464,24.031473605189742,"[False, False, False, False, True]",818.7813256468773,True
1652,96.19021667295893,118.6605138936471,23.332251947528402,"[False, False, False, True, True]",822.9761543087245,True
1653,96.72457624589978,115.6487859633814,22.9407398954656,"[True, False, False, False, True]",825.0730933603063,True
1654,97.26728170564249,112.69133339726189,22.551260229742788,"[True, False, False, False, True]",829.2666386185292,True
1655,97.81677689458522,109.78772505640009,22.163593069229,"[True, False, False, False, True]",831.3635121074213,True
1656,98.37161153896737,106.93755419815297,21.777545579430946,"[True, False, False, False, True]",833.4606066774501,True
1657,98.93043444558268,104.14043715730288,21.392948755160436,"[True, False, False, True, True]",837.6557417677283,True
1658,99.5053036750013,101.40181227527677,20.98732770603251,"[True, False, False, True, True]",839.7538393725794,True
1659,100.10592233304895,98.72838527634272,20.550485429062864,"[True, False, False, False, True]",841.8522708623552,True
1660,100.72886830676204,96.11877692212067,20.121980679923976,"[True, False, False, False, True]",846.0498817425633,True
1661,101.37095051778692,93.57168632043116,19.700802789855903,"[True, False, False, False, True]",848.1488626874933,True
1662,102.02919507987406,91.08588746478193,19.286059843896698,"[True, False, False, True, True]",850.2477810021346,True
1663,102.71132471389201,88.66841415415969,18.83900581350218,"[True, False, False, True, True]",852.3464629331007,True
1664,103.42278227664424,86.32684787590104,18.354485230400588,"[True, False, False, False, True]",856.5422929415146,True
1665,104.15925826649647,84.05875291650335,17.885025974307695,"[True, False, False, False, True]",858.6389636952491,True
1666,104.91673125448852,81.8618302063075,17.428803834996636,"[True, False, False, False, True]",860.7344604611285,True
1667,105.69145243825939,79.73391201998642,16.984194579507907,"[True, False, False, True, True]",862.8284939747692,True
1668,106.48749590228721,77.68224818776413,16.505129334095283,"[True, False, False, True, True]",864.9207494489468,True
1669,107.30690075735923,75.71406006674263,15.989586291984601,"[True, False, False, True, True]",867.0108557505048,True
1670,108.14982705646945,73.83627177178703,15.437276848110917,"[True, False, False, True, True]",869.0983306685823,True
1671,109.01474154729442,72.05527494829757,14.849293092489916,"[True, False, False, True, True]",871.1825194131193,True
1672,109.89862576410628,70.3767304063552,14.227804598769522,"[True, False, False, True, True]",873.262501293931,True
1673,110.79719917827252,68.80540857154266,13.575800713688368,"[True, False, False, True, True]",875.3370098728461,True
1674,111.70515038179619,67.3450693938809,12.896872953390892,"[True, False, False, True, True]",877.4043416314523,True
1675,112.61636961288008,65.99838110786467,12.195031888312668,"[True, False, False, True, True]",879.4623113270999,True
1676,113.52417637074088,64.76687606545892,11.47455337142715,"[True, False, False, True, True]",881.5082335591177,True
1677,114.46992271628612,63.587312715372434,11.339161295818679,"[True, False, False, True, False]",881.5082335591177,True
1678,115.44924347906516,62.46425036183706,11.175599496516629,"[True, False, False, True, False]",883.5389796373714,True
1679,116.45729188696703,61.40152874255425,10.985743458820059,"[True, False, False, True, False]",885.551151517952,True
1680,117.48885718309847,60.40223343874777,10.77162434928334,"[True, False, False, True, False]",887.5413437854468,True
1681,118.5384820715654,59.468679732628836,10.535391057727294,"[True, False, False, True, False]",889.506557272218,True
1682,119.60057720776804,58.60241408677407,10.27927533553599,"[True, False, False, True, False]",891.4447132357195,True
1683,120.66953019454687,57.80423202204346,10.005559663135129,"[True, False, False, True, False]",893.3552060050152,True
1684,121.73980684374959,57.074210827775374,9.716547563687108,"[True, False, False, True, False]",895.2394076392692,True
1685,122.80604280272252,56.41175525618163,9.414536147921254,"[True, False, False, False, False]",897.1009706041242,True
1686,123.86979244279567,55.814250020216235,9.150540364459522,"[True, False, False, False, False]",898.9457814576047,True
1687,124.93253009395212,55.27921203577787,8.923666791108253,"[True, False, False, False, False]",900.7815247601167,True
1688,125.9956541117918,54.8042837063232,8.732878376727925,"[True, False, False, True, False]",902.6168624050335,True
1689,127.05413835560964,54.389348907282056,8.526809938655779,"[True, False, False, True, False]",904.4603823234715,True
1690,128.1031217453281,54.03370576055105,8.307238484259393,"[True, False, False, False, False]",906.3196065514103,True
1691,129.1442810949246,53.73537303059463,8.122937000070639,"[True, False, False, False, False]",908.2002373342733,True
1692,130.17920708088997,53.49246930401813,7.972870464621026,"[True, False, False, False, False]",910.1057967912294,True
1693,131.20940861877716,53.303207919262704,7.855816206727836,"[True, False, False, False, False]",910.1057967912294,True
1694,132.23631701742048,53.16589215387126,7.770363693090142,"[True, False, False, False, False]",912.0376870569945,True
1695,133.26128992211994,53.07891065624071,7.714927546112712,"[True, False, False, False, False]",912.0376870569945,True
1696,134.28561505751128,53.040733109440716,7.687772585682416,"[True, False, False, False, False]",913.9955285920076,True
1697,135.31051378029747,53.0499061153099,7.687048289187854,"[True, False, False, False, False]",913.9955285920076,True
1698,136.337144451501,53.10504928763947,7.710829130431186,"[True, False, False, False, False]",915.9776728408189,True
1699,137.36660563740492,53.20485154382251,7.757156942381364,"[True, False, False, False, False]",917.9817259980873,True
1700,138.3999391478858,53.34806758488708,7.824081737138777,"[True, False, False, False, False]",917.9817259980873,True
1701,139.43813292039837,53.533514554343036,7.909698157119783,"[True, False, False, False, False]",920.0050062894435,True
1702,140.48212375745354,53.76006886675888,8.012175702861548,"[True, False, False, False, False]",920.0050062894435,True
1703,141.53279992503147,54.02666319744647,8.129781868398707,"[True, False, False, False, False]",922.0448526372471,True
1704,142.59100361899513,54.33228362506914,8.260898155348821,"[True, False, False, False, False]",922.0448526372471,True
1705,143.6575333062091,54.67596691940486,8.404029548610705,"[True, False, False, False, False]",924.0988066084949,True
1706,144.73314594672908,55.05679796689048,8.557808405404538,"[True, False, False, False, False]",924.0988066084949,True
1707,145.81855910310352,55.4739073269478,8.720993866993915,"[True, False, False, False, False]",926.1646867109599,True
1708,146.91445294252216,55.926468912447774,8.892467902498208,"[True, False, False, False, False]",926.1646867109599,True
1709,148.0214721372548,56.41369778800659,9.071228993417481,"[True, False, False, False, False]",928.2405837817673,True
1710,149.14022766854708,56.934848080127786,9.25638431434497,"[True, False, False, False, False]",928.2405837817673,True
1711,150.27129853887806,57.489210993508664,9.447141095653844,"[True, False, False, False, False]",930.3248068124252,True
1712,151.41523339723406,58.07611292811777,9.64279769085742,"[True, False, False, False, False]",932.4158417672253,True
1713,152.57255208181834,58.694913691924356,9.8427347275731,"[True, False, False, False, False]",932.4158417672253,True
1714,153.74374708439044,59.345004804420626,10.046406601793153,"[True, False, False, False, False]",934.5123134658699,True
1715,154.92928494021638,60.025807886324564,10.253333480914979,"[True, False, False, False, False]",934.5123134658699,True
1716,156.12960754740888,60.73677313108534,10.463093909474317,"[True, False, False, False, False]",936.6129863365937,True
1717,157.34513341924452,61.47737785403572,10.675318059320237,"[True, False, False, False, False]",938.7167540587308,True
1718,158.5762588728625,62.247125115246995,10.889681629355222,"[True, False, False, False, False]",938.7167540587308,True
1719,159.82335915757693,63.04554241234237,11.105900375454464,"[True, False, False, False, False]",940.8226561814363,True
1720,161.08678952587036,63.87218043971496,11.323725235766176,"[True, False, False, False, False]",942.9298922005296,True
1721,162.36688624998007,64.72661191077692,11.542938007813872,"[True, False, False, True, False]",942.9298922005296,True
1722,163.6570136880485,65.61428663114246,11.745093906791698,"[True, False, False, True, False]",945.0378109555911,True
1723,164.94999223246458,66.5395362771088,11.924482120078197,"[True, False, False, False, False]",947.1459256288746,True
1724,166.2466577028423,67.50163745170467,12.109608816467242,"[True, False, False, False, False]",949.2538950704782,True
1725,167.54780267463457,68.49990255819759,12.299797545121152,"[True, False, False, False, False]",949.2538950704782,True
1726,168.8541786765643,69.53367798220033,12.494446008929636,"[True, False, False, False, False]",951.3615056639271,True
1727,170.16649827642527,70.60234236612585,12.69301891761077,"[True, False, False, True, False]",953.4686513234266,True
1728,171.47681330326344,71.70975396365891,12.867005586765705,"[True, False, False, True, False]",955.5753047042701,True
1729,172.77690662897143,72.85849678212061,13.011695332147339,"[True, False, False, False, False]",957.6814955620242,True
1730,174.06806459188488,74.04779980995137,13.16571665226105,"[True, False, False, False, False]",957.6814955620242,True
1731,175.3515075706912,75.27693014008729,13.328044969810314,"[True, False, False, False, False]",959.7872834970292,True
1732,176.62839333567075,76.54519103510204,13.497755968974781,"[True, False, False, False, False]",961.8927442402141,True
1733,177.8998202296943,77.85192009063893,13.674018370361306,"[True, False, False, False, False]",963.9979525972386,True
1734,179.16683018762572,79.19648749213992,13.856086563332108,"[True, False, False, False, False]",966.1029761220752,True
1735,180.43041160233835,80.57829436013213,14.043293307736517,"[True, False, False, False, False]",968.2078754820515,True
1736,181.6915020451376,81.99677117957309,14.235042661048414,"[True, False, False, False, False]",970.3127000015247,True
1737,182.95099084798554,83.45137630898459,14.4308032397469,"[True, False, False, False, False]",970.3127000015247,True
1738,184.20972155454803,84.9415945653219,14.630101885427646,"[True, False, False, False, False]",972.417489640748,True
1739,185.46849424672845,86.46693588073086,14.832517775915179,"[True, False, False, False, False]",974.5222789693873,True
1740,186.72806775301302,88.0269340275411,15.037676998556973,"[True, False, False, False, False]",976.6270982245588,True
1741,187.98916174463176,89.62114540802894,15.245247585797907,"[True, False, False, False, False]",978.731974359952,True
1742,189.2524587252341,91.2491479056596,15.454935000958473,"[True, False, False, False, False]",980.8369315553385,True
1743,190.5186059194887,92.91053979468568,15.666478053866328,"[True, False, False, False, False]",982.9419897322542,True
1744,191.78821706574178,94.60493870513734,15.879645220743537,"[True, False, False, False, False]",985.0471587070193,True
1745,193.06187411760828,96.33198064039036,16.094231339797155,"[True, False, False, False, False]",987.15243494734,True
1746,194.34012885912153,98.0913190446409,16.310054652699677,"[True, False, False, False, False]",989.2577982391482,True
1747,195.6235044378332,99.88262391775214,16.52695416210106,"[True, False, False, False, False]",991.363212622078,True
1748,196.91249682003112,101.70558097506579,16.744787276113282,"[True, False, False, False, False]",993.46862926918,True
1749,198.20757617203193,103.55989084989463,16.96342771206619,"[True, False, False, False, False]",995.5739867875571,True
1750,199.50918817130335,105.44526833652775,17.182763633535746,"[True, False, False, False, False]",999.7842328685127,True
1751,200.81775525098135,107.3614416716904,17.402695996534725,"[True, False, False, False, False]",1001.8889674598609,True
1752,202.13367778116532,109.30815185250509,17.62313708271747,"[True, False, False, False, False]",1003.9933484859911,True
1753,203.45733519020303,111.2851519890995,17.84400919940512,"[True, False, False, False, False]",1006.0973314721216,True
1754,204.78908702901398,113.29220669010132,18.06524352813111,"[True, False, False, False, False]",1008.200907055967,True
1755,206.1292739813448,115.32909147934927,18.28677910520442,"[True, False, False, False, False]",1010.3041138573798,True
1756,207.4782188227031,117.39559224223446,18.508561919468907,"[True, False, True, False, False]",1012.4070345922811,True
1757,208.8472763480841,119.48464969136808,18.732711329758118,"[True, False, True, False, False]",1016.6124930778839,True
1758,210.24628140641497,121.58785260903785,18.945002473470783,"[True, False, False, False, False]",1018.7152707800576,True
1759,211.6746684339782,123.70563773406299,19.158504969496967,"[True, False, False, False, False]",1020.8181960284456,True
1760,213.1318998330765,125.83841869466777,19.373064707849675,"[True, False, True, False, False]",1022.9213006403799,True
1761,214.62645085895963,127.97655817670078,19.56526081514936,"[True, False, True, False, False]",1025.024574887343,True
1762,216.16498520042725,130.10958069408466,19.724961472693128,"[True, False, False, False, False]",1029.2314476098868,True
1763,217.74640216654703,132.23872473898015,19.891456372933224,"[True, False, False, False, False]",1031.3349259256452,True
1764,219.36965607455681,134.36516510530598,20.06400959004095,"[True, False, False, False, False]",1033.4383609500528,True
1765,221.03375345617513,136.49001612523577,20.24195944869999,"[True, False, False, False, False]",1035.541714566043,True
1766,222.7377504058305,138.6143347412805,20.42471185264618,"[True, False, False, False, False]",1039.7480894155321,True
1767,224.4807500636001,140.73912342230858,20.61173402368343,"[True, False, False, False, False]",1041.8510761747825,True
1768,226.26190022601483,142.86533293143177,20.802548671947914,"[True, False, False, False, False]",1043.953897613169,True
1769,228.08039107823438,144.99386495328176,20.99672860364542,"[True, False, False, False, False]",1046.0565152942215,True
1770,229.93545304142776,147.1255745878208,21.19389176146369,"[True, False, False, False, False]",1050.2609299538199,True
1771,231.82635472950605,149.26127271746623,21.393696684791117,"[True, False, True, False, False]",1052.3626127241798,True
1772,233.75972624650055,151.38912360001783,21.562564957860282,"[True, False, True, False, False]",1054.463893296546,True
1773,235.74010234801727,153.4968279296364,21.690833807302557,"[True, False, True, False, False]",1056.564781989933,True
1774,237.76992917209552,155.57194824666712,21.771094855494656,"[True, False, False, False, False]",1060.7657311928772,True
1775,239.84802948314854,157.6168024497637,21.865979073163547,"[True, False, False, False, False]",1062.8661292130496,True
1776,241.97328478126855,159.63359015822357,21.974030793279347,"[True, False, False, False, False]",1064.9667811226657,True
1777,244.14463231930844,161.6243987210033,22.093921644496188,"[True, False, False, False, False]",1067.0679247335352,True
1778,246.36106227149529,163.59120892047565,22.224442743758317,"[True, False, False, False, False]",1071.2723518575463,True
1779,248.62161504587732,165.5359003864354,22.36449665372104,"[True, False, True, False, False]",1073.3756668114531,True
1780,250.92805222815323,167.44543526904084,22.457429657722304,"[True, False, True, False, False]",1075.4794758745832,True
1781,253.28003807233085,169.3070925370116,22.49700629408868,"[True, False, False, False, False]",1079.6868589862454,True
1782,255.67668350744924,171.1237345459743,22.555054557351482,"[True, False, False, False, False]",1081.7891712312726,True
1783,258.1171434875115,172.89807789975134,22.6297996652651,"[True, False, False, False, False]",1085.9868931175629,True
1784,260.6006147559284,174.63270085482816,22.71961116469429,"[True, False, False, False, False]",1088.080331013119,True
1785,263.1263337235275,176.3300503486728,22.822996142583705,"[True, False, False, False, False]",1092.250828011435,True
1786,265.6270920595861,177.94806561928274,22.339132011120096,"[True, False, False, True, True]",1096.3915963461864,True
1787,268.09912070913543,179.50613369731576,21.915536158711067,"[True, False, False, True, True]",1100.494347679775,True
1788,270.4990839521092,181.00141658060198,21.207494285344076,"[False, False, False, True, True]",1104.5561232752577,True
1789,272.8211515036184,182.44606838625285,20.510843013525935,"[False, False, False, True, True]",1110.5915921362287,True
1790,275.0586885332216,183.84960368059842,19.809774975355,"[False, False, False, True, True]",1114.6068529989245,True
1791,277.2046722161165,185.2189262143674,19.092310546174122,"[False, False, False, True, True]",1116.6204351447102,True
1792,279.2520791895422,186.55843687473322,18.349979072977458,"[False, False, False, True, True]",1120.6684250251603,True
1793,281.2236237750227,187.90055938730154,17.88758787915542,"[True, False, False, True, True]",1122.7039756967736,True
1794,283.11095445212226,189.24690869427678,17.387506626530712,"[True, False, False, True, True]",1124.7468604244332,True
1795,284.9063252869327,190.59711499116187,16.848167798703955,"[True, False, False, True, True]",1126.7962927262379,True
1796,286.6028193272602,191.94905334455055,16.26969269494443,"[True, False, False, True, True]",1128.8513944210658,True
1797,288.1945300087659,193.29909340455134,15.653545827351278,"[True, False, False, True, True]",1130.9113875094204,True
1798,289.7372197242346,194.69458210471086,15.601586945398353,"[True, False, False, True, False]",1132.9757076441765,True
1799,291.22308337592574,196.13211010540522,15.5057444794209,"[True, False, False, True, False]",1135.0440402751872,True
1800,292.6450911030817,197.60722519929828,15.36689514974112,"[True, False, False, True, False]",1135.0440402751872,True
1801,293.99710592778996,199.11458392801745,15.186480379249248,"[True, False, False, True, False]",1137.1162662983809,True
1802,295.27397418264314,200.64811461648887,14.966416616590784,"[True, False, False, True, False]",1139.1923593091956,True
1803,296.4715880691649,202.20118718503022,14.709015266815983,"[True, False, False, True, False]",1139.1923593091956,True
1804,297.58692044679856,203.7667851850532,14.416910793505847,"[True, False, False, True, False]",1141.2722719889364,True
1805,298.6180326595214,205.33767570478525,14.092995774030024,"[True, False, False, True, False]",1143.3558350552712,True
1806,299.5640568544326,206.9065730953371,13.740361893646527,"[True, False, False, True, False]",1145.4426875959484,True
1807,300.4251548199983,208.46629286112702,13.362246042225044,"[True, False, False, False, False]",1145.4426875959484,True
1808,301.20491777170196,210.01868426765108,13.029184562716942,"[True, False, True, False, False]",1147.5322384969818,True
1809,301.91080444089283,211.57372579783325,12.808169110228551,"[True, False, True, False, False]",1149.6236646150371,True
1810,302.5514709812931,213.14013534928472,12.692722444821015,"[True, False, False, True, False]",1149.6236646150371,True
1811,303.12403255354764,214.71156307045064,12.543650418598663,"[True, False, False, True, False]",1151.7159167013092,True
1812,303.62657979229095,216.28145070010595,12.362723221498332,"[True, False, True, False, False]",1153.8077388475879,True
1813,304.06693934137456,217.8587946638425,12.28245054224919,"[True, False, True, False, False]",1153.8077388475879,True
1814,304.4539720341439,219.4512841453888,12.291346927556969,"[True, False, True, False, False]",1155.8976689554763,True
1815,304.79734923686624,221.06517507973268,12.37511784331804,"[True, False, True, False, False]",1157.984051816894,True
1816,305.1073167033699,222.70520307546371,12.517973306822212,"[True, False, True, False, False]",1160.0650776942784,False
1817,305.33702533086836,224.0406692720821,10.16308397544724,"[True, False, False, True, False]",1162.1388511444613,False
1818,305.48980991419194,225.06792512701588,7.789166949830769,"[True, False, False, True, True]",1162.1388511444613,False
1819,305.5911709006181,225.91047476612383,6.364685526094256,"[True, False, False, True, False]",1164.203531850519,False
1820,305.65071827235573,226.60389299171197,5.219777608725236,"[True, False, False, False, False]",1164.203531850519,False
1821,305.68010748875764,227.17916271042185,4.320149576220767,"[True, False, False, True, False]",1166.2575289110714,False
1822,305.68446826466345,227.65871568213677,3.5967959886404577,"[True, False, False, True, False]",1166.2575289110714,False
1823,305.6680905228284,228.06053087914543,3.016116239027921,"[True, False, False, True, False]",1166.2575289110714,False
1824,305.63448817459255,228.3990051464189,2.551035974265457,"[True, False, False, True, False]",1166.2575289110714,False
1825,305.5864951051888,228.68564104359413,2.1796950049580945,"[True, False, False, True, False]",1168.2997687194274,False
1826,305.5263742062114,228.92959671970678,1.8844098041774984,"[True, False, False, True, False]",1168.2997687194274,False
1827,305.455926728644,229.1381300850384,1.6508352127962065,"[True, False, True, False, False]",1168.2997687194274,False
1828,305.3799061981758,229.3214991211921,1.4887702984624538,"[True, False, True, False, False]",1168.2997687194274,False
1829,305.30207006711714,229.4872351001288,1.3732759694217995,"[True, False, True, False, False]",1168.2997687194274,False
1830,305.2253650801052,229.64082049942465,1.2875586617323302,"[True, False, False, True, False]",1168.2997687194274,False
1831,305.1475729219557,229.78319729979265,1.2168220863513763,"[True, False, False, True, False]",1168.2997687194274,False
1832,305.06715947884015,229.91501433950793,1.1580654238240025,"[True, False, False, True, False]",1168.2997687194274,False
1833,304.98310966761375,230.03669721207044,1.109165875163549,"[True, False, True, False, False]",1170.3299749363389,False
1834,304.8982439533394,230.15246743758178,1.07658142739017,"[True, False, True, False, False]",1170.3299749363389,False
1835,304.81486398561384,230.2653264212544,1.0523910956774838,"[True, False, True, False, False]",1170.3299749363389,False
1836,304.7348424537895,230.3773516511974,1.0325268740255302,"[True, False, True, False, False]",1170.3299749363389,False
1837,304.6596995814496,230.4899211753092,1.0150897164792003,"[True, False, False, True, False]",1170.3299749363389,False
1838,304.5860328068091,230.60156928419636,1.0032099890355575,"[True, False, False, True, False]",1170.3299749363389,False
1839,304.5114000177084,230.71097775669062,0.9932975497122359,"[True, False, False, True, False]",1170.3299749363389,False
1840,304.43409801005333,230.8169688365874,0.9838933651782515,"[True, False, True, False, False]",1170.3299749363389,False
1841,304.35676059024587,230.92200804763053,0.9782919146122826,"[True, False, True, False, False]",1170.3299749363389,False
1842,304.28153843356796,231.0277629204155,0.9733389496901554,"[True, False, True, False, False]",1170.3299749363389,False
1843,304.2101841988483,231.13529518735248,0.9678957110830358,"[True, False, False, True, False]",1170.3299749363389,False
1844,304.139529031286,231.2429060030558,0.9654991042085541,"[True, False, False, True, False]",1170.3299749363389,False
1845,304.0673049420543,231.34908824322707,0.9631292901857265,"[True, False, False, True, False]",1170.3299749363389,False
1846,303.99193931434894,231.45251027194325,0.9597683469487902,"[True, False, True, False, False]",1170.3299749363389,True
1847,303.89720280301117,231.5812426181504,1.1987577212058507,"[True, False, True, False, False]",1172.3488697445255,True
1848,303.7858741617752,231.7371638417837,1.436900851330681,"[True, False, True, False, False]",1172.3488697445255,True
1849,303.6609917411516,231.9219082201591,1.6724513051564676,"[True, False, True, False, False]",1172.3488697445255,True
1850,303.5258252296256,232.136824313392,1.904156993129331,"[True, False, True, False, False]",1172.3488697445255,False
1851,303.412237900711,232.33371528207107,1.7047969335378412,"[True, False, True, False, False]",1172.3488697445255,False
1852,303.3181553115028,232.5166051580079,1.542526666728288,"[True, False, False, True, False]",1172.3488697445255,False
1853,303.23629888722303,232.68753500842107,1.4213932241449692,"[True, False, False, False, False]",1172.3488697445255,False
1854,303.1639138218702,232.8488064488753,1.325784382759111,"[True, False, False, True, False]",1172.3488697445255,False
1855,303.09629575741127,233.00136683295838,1.2515536866598984,"[True, False, False, True, False]",1174.3582736322428,False
1856,303.0300123666597,233.1457868121012,1.19178323423923,"[True, False, False, True, False]",1174.3582736322428,False
1857,302.96259849084714,233.28236879093265,1.1423479339235652,"[True, False, False, True, False]",1174.3582736322428,True
1858,302.87475665604427,233.4434370239939,1.3759825416477864,"[True, False, False, True, False]",1174.3582736322428,True
1859,302.76401099310874,233.62671622762304,1.6060487521352826,"[True, False, True, False, False]",1174.3582736322428,True
1860,302.63312222522876,233.83463423119784,1.8426473684434874,"[True, False, True, False, False]",1174.3582736322428,True
