model_name,x,y,speed,progress,thr,rev,brk,time
ppo_T3,538.5176587676257,291.0171484918636,50.38242133617665,2068.593648132777,1.0,0.0,0.0,34.79999999999944
ppo_T3,536.815362235982,289.884380883616,51.11858722581402,2070.686013472145,1.0,0.0,0.0,34.839999999999435
ppo_T3,535.0822514890592,288.74467666342986,51.856765292783166,2072.7790007877925,1.0,0.0,0.0,34.879999999999434
ppo_T3,533.3185623371771,287.5976572838951,52.59665437016258,2074.8730305278223,1.0,0.0,0.0,34.91999999999943
ppo_T3,531.5245196751325,286.44296401255207,53.337988479840526,2074.8730305278223,1.0,0.0,0.0,34.95999999999943
ppo_T3,529.7003380358573,285.280256924824,54.080532685767864,2076.96838673048,1.0,0.0,0.0,34.99999999999943
ppo_T3,527.8462221159504,284.10921394810936,54.82407943689643,2079.065213728872,1.0,0.0,0.0,35.03999999999943
ppo_T3,525.9623672745145,282.92952995443426,55.56844534296555,2081.163538984021,1.0,0.0,0.0,35.07999999999943
ppo_T3,524.0489600066518,281.7409158991988,56.313468332479594,2083.263307040646,1.0,0.0,0.0,35.11999999999943
ppo_T3,522.1061783929068,280.5430980036754,57.059005147858734,2085.364419636135,1.0,0.0,0.0,35.15999999999943
ppo_T3,520.1341925258788,279.3358169790366,57.80492913785167,2087.466767073952,1.0,0.0,0.0,35.19999999999943
ppo_T3,518.1331649151621,278.1188272898024,58.55112831189261,2089.570238070754,1.0,0.0,0.0,35.23999999999943
ppo_T3,516.1032508717168,276.89189645470515,59.29750362519815,2091.674714047835,1.0,0.0,0.0,35.279999999999426
ppo_T3,514.0397469198099,275.6664266964355,59.99908690955649,2095.8861636787988,1.0,0.0,0.0,35.319999999999425
ppo_T3,511.94298492297634,274.4417318237642,60.7056854962574,2097.9928342210137,1.0,0.0,0.0,35.359999999999424
ppo_T3,509.8132809856866,273.2171609935512,61.416674134126374,2100.0999042082262,1.0,0.0,0.0,35.39999999999942
ppo_T3,507.65093625302745,271.9920969146712,62.13149734746576,2102.207191095236,1.0,0.0,0.0,35.43999999999942
ppo_T3,505.4562376697596,270.76595414317984,62.849661730785634,2104.314514749581,1.0,0.0,0.0,35.47999999999942
ppo_T3,503.229458700816,269.5381774640859,63.57072906543045,2106.4217066579,1.0,0.0,0.0,35.51999999999942
ppo_T3,500.9708600151996,268.30824035532976,64.29431017867878,2110.6351247256684,1.0,0.0,0.0,35.55999999999942
ppo_T3,498.6806901351396,267.07564352979216,65.02005947138025,2112.741134029095,1.0,0.0,0.0,35.59999999999942
ppo_T3,496.35918605227175,265.839913551369,65.7476700459128,2114.846585639116,1.0,0.0,0.0,35.63999999999942
ppo_T3,494.0065738125164,264.6006015213501,66.47686937196937,2116.95145391446,1.0,0.0,0.0,35.67999999999942
ppo_T3,491.6230690712465,263.3572818315299,67.20741543326363,2121.159498522245,1.0,0.0,0.0,35.719999999999416
ppo_T3,489.2088776202532,262.109550980661,67.93909330357474,2123.262777341516,1.0,0.0,0.0,35.759999999999415
ppo_T3,486.76419588794266,260.85702645103163,68.67171210556826,2127.4682710786537,1.0,0.0,0.0,35.799999999999415
ppo_T3,484.360376436765,259.63575036225205,67.40670978695613,2129.570690764212,1.0,0.0,1.0,35.839999999999414
ppo_T3,482.0038283931698,258.43243320432447,66.14988125620204,2131.673020581733,1.0,0.0,1.0,35.87999999999941
ppo_T3,479.63088481106325,257.1998145000144,66.8496920060016,2135.877636689589,1.0,0.0,0.0,35.91999999999941
ppo_T3,477.2411345567736,255.9385562382966,67.55404632879473,2137.9798899361326,1.0,0.0,0.0,35.95999999999941
ppo_T3,474.8341883774412,254.6492874403297,68.26237957146404,2140.081943730177,1.0,0.0,0.0,35.99999999999941
ppo_T3,472.48010042651055,253.37042667684207,66.97581155305673,2144.284345899971,1.0,0.0,1.0,36.03999999999941
ppo_T3,470.187286998565,252.0930036476008,65.61632328831617,2146.383903989262,1.0,0.0,1.0,36.07999999999941
ppo_T3,467.9645633283709,250.81055763226004,64.1539568942593,2150.5772964210773,1.0,0.0,1.0,36.11999999999941
ppo_T3,465.75171381039854,249.4788221274931,64.56693447426933,2152.670160337242,1.0,0.0,0.0,36.15999999999941
ppo_T3,463.5472324013606,248.09918549977712,65.01507280685736,2154.7599466550746,1.0,0.0,0.0,36.199999999999406
ppo_T3,461.41730840646375,246.7155993893001,63.49648981017732,2158.9295287956884,1.0,0.0,1.0,36.239999999999405
ppo_T3,459.3708588343443,245.3254801193274,61.84854199967752,2161.009360684929,1.0,0.0,1.0,36.27999999999941
ppo_T3,457.416307105836,243.9283915592051,60.06313815602339,2165.1603416645644,1.0,0.0,1.0,36.3199999999994
ppo_T3,455.5613297164292,242.52582330418596,58.13851361833034,2167.2323502375825,1.0,0.0,1.0,36.3599999999994
ppo_T3,453.74921423973456,241.0722988825753,58.07589724390165,2171.3722675889594,1.0,0.0,0.0,36.3999999999994
ppo_T3,451.9892625092924,239.56983941178075,57.8511805998091,2173.441536363004,1.0,0.0,0.0,36.4399999999994
ppo_T3,450.2783545840133,238.01948421092973,57.7213520804285,2175.511325828283,1.0,0.0,0.0,36.4799999999994
ppo_T3,448.6135293918337,236.4222209590032,57.67848828024512,2177.5823664557856,1.0,0.0,0.0,36.5199999999994
ppo_T3,447.0611473056584,234.83653407947452,55.47687030075685,2181.7306946185063,1.0,0.0,1.0,36.5599999999994
ppo_T3,445.5698410528813,233.21095911338804,55.15029640638402,2183.808813293103,1.0,0.0,0.0,36.5999999999994
ppo_T3,444.1362849267138,231.54601185374923,54.92684079898317,2185.8897603903606,1.0,0.0,0.0,36.6399999999994
ppo_T3,442.757322344716,229.84218309969648,54.79832471029152,2187.973402365624,1.0,0.0,0.0,36.6799999999994
ppo_T3,441.4797884750111,228.1624428357237,52.75900481585149,2190.0594055729284,1.0,0.0,1.0,36.7199999999994
ppo_T3,440.3074912571324,226.51248764448823,50.600351407692195,2192.147313092478,1.0,0.0,1.0,36.759999999999394
ppo_T3,439.2428079979914,224.8987395307322,48.333046516761186,2194.236612918153,1.0,0.0,1.0,36.79999999999939
