model_name,x,y,speed,progress,thr,rev,brk,time
ppo_track_v5_960252_steps,189.83108087859864,93.9097808460575,52.80727549580687,982.9419897322542,1.0,0.0,0.0,14.119999999999877
ppo_track_v5_960252_steps,191.24583561868536,95.51183841605652,53.43289852813674,985.0471587070192,1.0,0.0,0.0,14.159999999999874
ppo_track_v5_960252_steps,192.6570780160754,97.15090960167132,54.07263318736085,987.15243494734,1.0,0.0,0.0,14.199999999999871
ppo_track_v5_960252_steps,194.0657439617792,98.82642607736412,54.7248527116777,989.2577982391482,1.0,0.0,0.0,14.239999999999872
ppo_track_v5_960252_steps,195.4727211975728,100.53784733896164,55.38810610529005,993.46862926918,1.0,0.0,0.0,14.279999999999871
ppo_track_v5_960252_steps,196.88948792931436,102.27925188617544,56.12328933487895,995.5739867875571,1.0,0.0,0.0,14.31999999999987
ppo_track_v5_960252_steps,198.3164088492321,104.0503568215739,56.86011345778583,997.6792133898643,1.0,0.0,0.0,14.35999999999987
ppo_track_v5_960252_steps,199.76370534603276,105.84374190323132,57.61345980304294,999.7842328685128,1.0,0.0,0.0,14.399999999999867
ppo_track_v5_960252_steps,201.2313034173636,107.65943704218658,58.36626238997066,1001.8889674598609,1.0,0.0,0.0,14.439999999999868
ppo_track_v5_960252_steps,202.7191320513299,109.49746970060376,59.11851495860919,1003.9933484859912,1.0,0.0,0.0,14.479999999999867
ppo_track_v5_960252_steps,204.22712307519456,111.35786501691858,59.87021202684228,1006.0973314721216,1.0,0.0,0.0,14.519999999999866
ppo_track_v5_960252_steps,205.7552110117637,113.24064592462668,60.621348798908926,1008.200907055967,1.0,0.0,0.0,14.559999999999864
ppo_track_v5_960252_steps,207.30333294306723,115.1458332650369,61.371921084902006,1012.4070345922812,1.0,0.0,0.0,14.599999999999865
ppo_track_v5_960252_steps,208.87142838096364,117.07344589429611,62.12192522990164,1014.5097856917106,1.0,0.0,0.0,14.639999999999864
ppo_track_v5_960252_steps,210.45943914431805,119.02350078497662,62.87135805156214,1016.612493077884,1.0,0.0,0.0,14.679999999999865
ppo_track_v5_960252_steps,212.0673092424188,120.9960131225022,63.6202167851204,1018.7152707800576,1.0,0.0,0.0,14.719999999999862
ppo_track_v5_960252_steps,213.6949847643162,122.99099639667529,64.36849903492289,1020.8181960284456,1.0,0.0,0.0,14.75999999999986
ppo_track_v5_960252_steps,215.34241377378208,125.00846248855385,65.11620273168128,1025.024574887343,1.0,0.0,0.0,14.79999999999986
ppo_track_v5_960252_steps,217.00954620960525,127.04842175291444,65.86332609476428,1027.1279776814824,1.0,0.0,0.0,14.83999999999986
ppo_track_v5_960252_steps,218.6963337909514,129.11088309652538,66.60986759892027,1029.2314476098868,1.0,0.0,0.0,14.87999999999986
ppo_track_v5_960252_steps,220.37559345304444,131.1629623726042,66.28981052943296,1031.3349259256452,0.0,0.0,0.0,14.919999999999858
ppo_track_v5_960252_steps,222.08431106787657,133.22798951057115,67.00770929423658,1035.541714566043,1.0,0.0,0.0,14.959999999999855
ppo_track_v5_960252_steps,223.8220348228019,135.3063735218816,67.72815121361405,1037.6449632699796,1.0,0.0,0.0,14.999999999999856
ppo_track_v5_960252_steps,225.58833502153595,137.3985017867987,68.45079012013377,1039.748089415532,1.0,0.0,0.0,15.039999999999855
ppo_track_v5_960252_steps,227.35352065394733,139.47377129749816,68.11123190648517,1041.8510761747823,0.0,0.0,0.0,15.079999999999854
ppo_track_v5_960252_steps,229.1464819903353,141.56355018165664,68.8380624112527,1046.0565152942215,1.0,0.0,0.0,15.119999999999854
ppo_track_v5_960252_steps,230.97562142830748,143.65701664775747,69.49978834605334,1048.1588787976077,1.0,0.0,0.0,15.159999999999853
ppo_track_v5_960252_steps,232.8402288985789,145.75495683873203,70.16994577051163,1050.26092995382,1.0,0.0,0.0,15.199999999999852
ppo_track_v5_960252_steps,234.73962950116183,147.85811618267303,70.84755586424001,1054.463893296546,1.0,0.0,0.0,15.239999999999853
ppo_track_v5_960252_steps,236.6731817194868,149.96720146177148,71.53174511842293,1056.564781989933,1.0,0.0,0.0,15.27999999999985
ppo_track_v5_960252_steps,238.64780011839105,152.07034577751526,72.12113869272494,1058.6653485402885,1.0,0.0,0.0,15.31999999999985
ppo_track_v5_960252_steps,240.66260118931004,154.1687247096909,72.726445922267,1060.7657311928772,1.0,0.0,0.0,15.359999999999848
ppo_track_v5_960252_steps,242.7167453437918,156.2634534196087,73.34591235860375,1064.9667811226657,1.0,0.0,0.0,15.399999999999848
ppo_track_v5_960252_steps,244.80943468312464,158.35558971992052,73.97796534289625,1067.0679247335352,1.0,0.0,0.0,15.439999999999849
ppo_track_v5_960252_steps,246.911091893952,160.40842733600448,73.44685710528972,1069.1697514048617,0.0,0.0,0.0,15.479999999999846
ppo_track_v5_960252_steps,249.05569914513785,162.44765095975885,73.98383797119492,1071.2723518575465,1.0,0.0,0.0,15.519999999999843
ppo_track_v5_960252_steps,251.2071877740377,164.45088876158303,73.49262297563867,1075.4794758745832,0.0,0.0,0.0,15.559999999999844
ppo_track_v5_960252_steps,253.3676730215268,166.4078463592433,72.87566270564143,1077.583391673763,0.0,0.0,0.0,15.599999999999843
ppo_track_v5_960252_steps,255.5132795596529,168.28848565558616,71.32860391963281,1079.6868589862454,1.0,0.0,1.0,15.639999999999842
ppo_track_v5_960252_steps,257.64178723820686,170.09660303978168,69.82045461706366,1083.8894947004717,1.0,0.0,1.0,15.679999999999842
ppo_track_v5_960252_steps,259.7144228194434,171.81456791061078,67.30166022288508,1085.9868931175629,0.0,0.0,1.0,15.71999999999984
ppo_track_v5_960252_steps,261.7292890449876,173.4457915614014,64.81018682341391,1088.080331013119,0.0,0.0,1.0,15.75999999999984
ppo_track_v5_960252_steps,263.6811841737771,175.00372339745743,62.43519740293404,1092.250828011435,0.0,0.0,1.0,15.79999999999984
ppo_track_v5_960252_steps,265.59820547890035,176.5247982159898,61.179241209077375,1094.3255099570467,1.0,0.0,1.0,15.839999999999838
ppo_track_v5_960252_steps,267.5426109743313,178.0592523258617,61.92365332591499,1098.4480978017582,1.0,0.0,0.0,15.879999999999836
ppo_track_v5_960252_steps,269.44338415080495,179.5679398805893,60.668550368948964,1102.5301811910715,1.0,0.0,1.0,15.919999999999837
ppo_track_v5_960252_steps,271.2916723713316,181.0590497964141,59.36948988752817,1106.5734992281057,1.0,0.0,1.0,15.959999999999836
ppo_track_v5_960252_steps,273.0785343550817,182.53834348771167,57.993456387790886,1110.5915921362289,1.0,0.0,1.0,15.999999999999837
ppo_track_v5_960252_steps,274.7952483612794,184.009288142881,56.517614276693614,1114.6068529989243,1.0,0.0,1.0,16.039999999999836
ppo_track_v5_960252_steps,276.4335872833684,185.47323565997752,54.92777505759827,1116.6204351447102,1.0,0.0,1.0,16.079999999999835
ppo_track_v5_960252_steps,278.0453629590571,186.9832325608082,55.214985903172256,1120.6684250251603,1.0,0.0,0.0,16.119999999999834
ppo_track_v5_960252_steps,279.6208641261241,188.53914626142932,55.35720013698597,1122.7039756967736,1.0,0.0,0.0,16.159999999999833
ppo_track_v5_960252_steps,281.1507753612687,190.13938956198143,55.34780375263001,1124.7468604244332,1.0,0.0,0.0,16.199999999999832
ppo_track_v5_960252_steps,282.6263716255834,191.7810312928899,55.18362476722389,1128.8513944210658,1.0,0.0,0.0,16.23999999999983
ppo_track_v5_960252_steps,284.0506977593497,193.4634657899705,55.1094976631563,1130.9113875094204,1.0,0.0,0.0,16.27999999999983
ppo_track_v5_960252_steps,285.4266436964511,195.1861169588788,55.11779585332879,1132.9757076441765,1.0,0.0,0.0,16.31999999999983
ppo_track_v5_960252_steps,286.7569523338008,196.94843677392012,55.20129188419616,1135.0440402751872,1.0,0.0,0.0,16.35999999999983
ppo_track_v5_960252_steps,288.04422700100235,198.74990385312063,55.353182531935694,1137.1162662983809,1.0,0.0,0.0,16.399999999999828
ppo_track_v5_960252_steps,289.2795172526656,200.58743582641716,55.353781254880886,1139.1923593091956,1.0,0.0,0.0,16.439999999999827
ppo_track_v5_960252_steps,290.4546751661561,202.45671808059805,55.19970712917704,1141.2722719889364,1.0,0.0,0.0,16.479999999999826
ppo_track_v5_960252_steps,291.57278738469034,204.35766156715465,55.1348408014244,1143.3558350552712,1.0,0.0,0.0,16.519999999999825
ppo_track_v5_960252_steps,292.636783724473,206.29018054214976,55.15159675718342,1143.3558350552712,1.0,0.0,0.0,16.559999999999825
ppo_track_v5_960252_steps,293.64944514152967,208.254192399321,55.242792067746365,1145.4426875959484,1.0,0.0,0.0,16.599999999999824
ppo_track_v5_960252_steps,294.6134112938244,210.2496175116612,55.40167033654963,1147.5322384969818,1.0,0.0,0.0,16.639999999999823
ppo_track_v5_960252_steps,295.5311877192213,212.27637908104597,55.62191579174016,1149.6236646150371,1.0,0.0,0.0,16.679999999999822
ppo_track_v5_960252_steps,296.4051526488067,214.33440299549957,55.897658328681345,1151.7159167013092,1.0,0.0,0.0,16.71999999999982
ppo_track_v5_960252_steps,297.23756347409284,216.42361769371053,56.223470617674245,1153.807738847588,1.0,0.0,0.0,16.75999999999982
ppo_track_v5_960252_steps,298.0305628856896,218.54395403642937,56.59435855855602,1155.8976689554763,1.0,0.0,0.0,16.79999999999982
ppo_track_v5_960252_steps,298.7861847001298,220.69534518439843,57.0057464099977,1157.984051816894,1.0,0.0,0.0,16.83999999999982
ppo_track_v5_960252_steps,299.5063593906933,222.8777264824821,57.45345787653658,1160.0650776942784,1.0,0.0,0.0,16.879999999999818
ppo_track_v5_960252_steps,300.20502844513646,225.0927121781716,58.06408140874183,1162.1388511444611,1.0,0.0,0.0,16.919999999999817
ppo_track_v5_960252_steps,300.8958078570848,227.33987525962132,58.77349588995416,1166.2575289110714,1.0,0.0,0.0,16.959999999999816
ppo_track_v5_960252_steps,301.59169428886764,229.6168577132338,59.523666616725386,1168.2997687194274,1.0,0.0,0.0,16.999999999999815
ppo_track_v5_960252_steps,302.3047983493294,231.91952232358173,60.26390767281347,1172.3488697445257,1.0,0.0,0.0,17.039999999999814
ppo_track_v5_960252_steps,303.0043584972082,234.1271923407952,57.89641237483707,1174.3582736322428,0.0,1.0,1.0,17.079999999999814
ppo_track_v5_960252_steps,303.7308620947373,236.35549182838287,58.5935474455502,1178.3606978727428,1.0,0.0,0.0,17.119999999999813
ppo_track_v5_960252_steps,304.48358202288915,238.60473629611107,59.29633191565599,1182.3662332090817,1.0,0.0,0.0,17.159999999999812
ppo_track_v5_960252_steps,305.27215754900215,240.8680533195821,59.918983370871075,1186.401744108289,1.0,0.0,0.0,17.19999999999981
ppo_track_v5_960252_steps,306.1047983228651,243.1374336842848,60.43269964388717,1188.435765738578,1.0,0.0,0.0,17.23999999999981
ppo_track_v5_960252_steps,306.9881672662932,245.40397903152385,60.815132272446306,1192.53809270545,1.0,0.0,0.0,17.27999999999981
ppo_track_v5_960252_steps,307.9273053158223,247.65815839781092,61.04969743714955,1194.6048975423864,1.0,0.0,0.0,17.31999999999981
ppo_track_v5_960252_steps,308.920435348292,249.9016782729909,61.337634714142055,1196.6804266272914,1.0,0.0,0.0,17.359999999999808
ppo_track_v5_960252_steps,309.9658696736403,252.136157594586,61.67369155104055,1198.7632123323835,1.0,0.0,0.0,17.399999999999807
ppo_track_v5_960252_steps,311.06200549237843,254.36313219614408,62.05304993061002,1202.9449896052936,1.0,0.0,0.0,17.439999999999806
