model_name,x,y,speed,progress,thr,brk,rev
ppo_T1,112.93721322083866,506.24792820706926,54.58814608969976,367.1295101211553,0.0,1.0,0.0
ppo_T1,110.85425161522826,506.0722669521099,52.25888636718221,369.23452006072483,0.0,1.0,0.0
ppo_T1,108.82252682027473,505.8896446919069,50.99789537538921,371.339985256244,1.0,1.0,0.0
ppo_T1,106.84183097923312,505.70126111836186,49.74085585248994,373.44571359025576,1.0,1.0,0.0
ppo_T1,104.91196670462699,505.5082285822115,48.48735452681013,375.5516815715444,1.0,1.0,0.0
ppo_T1,103.07489191777643,505.3179218828978,46.17264079169166,377.6578954701085,0.0,1.0,0.0
ppo_T1,101.33039342346085,505.13128568599,43.86134450362814,379.76435808082897,0.0,1.0,0.0
ppo_T1,99.63612840985995,504.9427862830087,42.617968344029826,381.87103929946176,1.0,1.0,0.0
ppo_T1,97.95462292928022,504.75088035081257,42.31052298211201,381.87103929946176,0.0,0.0,0.0
ppo_T1,96.24369652084437,504.54929927002223,43.06901516182931,383.97782418574974,1.0,0.0,0.0
ppo_T1,94.58271237694436,504.3477052932055,41.82932925723296,386.08452219535906,1.0,1.0,0.0
ppo_T1,92.89218269946934,504.1370835679356,42.58999370142174,388.1909026667931,1.0,0.0,0.0
ppo_T1,91.29352913614237,503.9341952773619,40.28691532301439,390.296728154916,0.0,1.0,0.0
ppo_T1,89.7549862146341,503.73473999688855,38.78544129431719,390.296728154916,1.0,1.0,1.0
ppo_T1,88.22874923535366,503.5338820663998,38.48492582462716,392.40179217942256,0.0,0.0,0.0
ppo_T1,86.75192242290274,503.3355569958188,37.25209950119367,394.5059257874741,1.0,1.0,0.0
ppo_T1,85.32668372453038,503.13179018870585,35.99328287176588,394.5059257874741,1.0,1.0,0.0
ppo_T1,83.87693232818916,502.90462542299923,36.68602375200158,396.60899539202035,1.0,0.0,0.0
ppo_T1,82.48580456982512,502.65999541872463,35.311827684593865,398.71085915213945,1.0,1.0,0.0
ppo_T1,81.15737664026437,502.3945933203211,33.86701047732532,398.71085915213945,1.0,1.0,0.0
ppo_T1,79.81760372079096,502.0902997006044,34.34736236920731,400.8113134997613,1.0,0.0,0.0
ppo_T1,78.55005643337809,501.76159579335786,32.73685217445003,402.9100037737304,1.0,1.0,0.0
ppo_T1,77.35885367289035,501.4093263445551,31.05496921944854,402.9100037737304,1.0,1.0,0.0
ppo_T1,76.24769223919529,501.03552331398294,29.30879174194335,405.0063384054607,1.0,1.0,0.0
ppo_T1,75.14433658272684,500.6166270318254,29.50495509090722,405.0063384054607,1.0,0.0,0.0
ppo_T1,74.05458369445894,500.1521238097083,29.615500595605884,407.0993412949658,1.0,0.0,0.0
ppo_T1,72.98414557559494,499.64227024266194,29.64148724915645,409.1874754023045,1.0,0.0,0.0
ppo_T1,71.9385509284749,499.0880567604647,29.584843564053507,409.1874754023045,1.0,0.0,0.0
ppo_T1,70.92305562344788,498.49115869365704,29.44823866433591,411.26844182422394,1.0,0.0,0.0
ppo_T1,70.01068213089286,497.89570498200965,27.237273549216283,411.26844182422394,1.0,1.0,0.0
ppo_T1,69.13471015418678,497.2631389768878,27.012342720623003,413.3389217263451,1.0,0.0,0.0
ppo_T1,68.2990751436212,496.5965477080329,26.723465701940334,413.3389217263451,1.0,0.0,0.0
ppo_T1,67.50723953668451,495.8994117616111,26.374729337548356,415.394340854812,1.0,0.0,0.0
ppo_T1,66.75701126111886,495.1717103899695,26.1293866143463,415.394340854812,1.0,0.0,0.0
ppo_T1,66.04630957558714,494.4134251573702,25.981885273635434,417.4286487324947,1.0,0.0,0.0
ppo_T1,65.37315941408328,493.6245398215381,25.92623204670863,417.4286487324947,1.0,0.0,0.0
ppo_T1,64.73568601764649,492.80504022122756,25.956115922767854,419.43424150966274,1.0,0.0,0.0
ppo_T1,64.13210983878446,491.95491416950136,26.065044929863006,419.43424150966274,1.0,0.0,0.0
